competencia,uf,municipio,code_muni,cnes,estabelecimento,tipo_unidade,pessoa_fisica_ou_pessoa_juridi,logradouro,numero,bairro,cep,latitude,longitude,atende_sus,instal_fisica_ambu,instal_fisica_hospt,instal_fisica_urgencia,complex_alta_ambu_est,complex_alta_ambu_mun,complex_baix_ambu_est,complex_baix_ambu_mun,complex_medi_ambu_est,complex_medi_ambu_mun,complex_alta_hosp_est,complex_alta_hosp_mun,complex_baix_hosp_est,complex_baix_hosp_mun,complex_medi_hosp_est,complex_medi_hosp_mun,complex_nao_aplic_est,complex_nao_aplic_mun,health_low,health_med,health_high,lat_digits,lon,lat,ndigitos,latlon,MatchedAddress,SearchedAddress,PrecisionDepth,geocode_engine,year,n
201710,RS,PORTO ALEGRE,431490,2237660,HOSPITAL PARQUE BELEM,05 - HOSPITAL GERAL,PESSOA_JURÍDICA,AV PROF OSCAR PEREIRA,8300,BELEM VELHO,91712320,-301131582,-511767168,SIM,X,X,X,NA,X,NA,X,NA,X,NA,X,NA,NA,NA,X,NA,NA,1,1,1,2,-51.173217,-30.107644,7,-51.1767168/-51.1767168,"Av. Oscar Pereira, 8300 - Cascata, Porto Alegre - RS, 91712-320, Brazil","AV PROF OSCAR PEREIRA, 8300 - PORTO ALEGRE, RS - CEP 91712320",street_number,gmaps_prob1,2017,1
201710,RS,PORTO ALEGRE,431490,2262509,SER SERVICO DE DOENCAS RENAIS LTDA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,R CATARINO ANDREATTA,155,VILA NOVA,91750040,NA,NA,SIM,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,-51.2077738,-30.1194289,NA,NA/NA,"R. Catarino Andreatta, 155 - Vila Nova, Porto Alegre - RS, 91750-040, Brazil","R CATARINO ANDREATTA, 155 - PORTO ALEGRE, RS - CEP 91750040",street_number,gmaps_prob1,2017,4
201710,RS,PORTO ALEGRE,431490,2264625,CASA DE APOIO VIVA MARIA,22 - CONSULTORIO ISOLADO,PESSOA_JURÍDICA,RUA TRES DE ABRIL,90,PASSO DA AREIA,90520200,NA,NA,SIM,X,NA,X,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.1778809,-30.0144344,NA,NA/NA,"R. Três de Abril, 90 - Passo d'Areia, Porto Alegre - RS, 90520-200, Brazil","RUA TRES DE ABRIL, 90 - PORTO ALEGRE, RS - CEP 90520200",street_number,gmaps_prob1,2017,12
201710,RS,PORTO ALEGRE,431490,9346333,SERVICO DE OXIGENOTERAPIA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,MOAB CALDAS,400,SANTA TEREZA,90880310,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.2161991,-30.0691392,NA,NA/NA,"Av. Moab Caldas, 400 - Santa Tereza, Porto Alegre - RS, 90880-310, Brazil","MOAB CALDAS, 400 - PORTO ALEGRE, RS - CEP 90880310",street_number,gmaps_prob1,2017,10
201710,RS,PORTO ALEGRE,431490,7214219,AMBULATORIO PICS MODELO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AVENIDA JERONIMO DE ORNELAS,55,SANTANA,90040341,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.2138901,-30.0432459,NA,NA/NA,"Av. Jerônimo de Ornelas, 55 - Santana, Porto Alegre - RS, 90040-341, Brazil","AVENIDA JERONIMO DE ORNELAS, 55 - PORTO ALEGRE, RS - CEP 90040341",street_number,gmaps_prob1,2017,2
201710,RS,PORTO ALEGRE,431490,6950086,SAE IAPI,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,TRES DE ABRIL,90,PASSO DA AREIA,90520200,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.1778809,-30.0144344,NA,NA/NA,"R. Três de Abril, 90 - Passo d'Areia, Porto Alegre - RS, 90520-200, Brazil","TRES DE ABRIL, 90 - PORTO ALEGRE, RS - CEP 90520200",street_number,gmaps_prob1,2017,12
201710,RS,PORTO ALEGRE,431490,6883222,ESMA GCC,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,MOAB CALDAS,400,SANTA TEREZA,90880310,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.2161991,-30.0691392,NA,NA/NA,"Av. Moab Caldas, 400 - Santa Tereza, Porto Alegre - RS, 90880-310, Brazil","MOAB CALDAS, 400 - PORTO ALEGRE, RS - CEP 90880310",street_number,gmaps_prob1,2017,10
201710,RS,PORTO ALEGRE,431490,7031068,CENTRO DE REABILITACAO IAPI,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA TRES DE ABRIL,90,PASSO DA AREIA,90520200,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.1778809,-30.0144344,NA,NA/NA,"R. Três de Abril, 90 - Passo d'Areia, Porto Alegre - RS, 90520-200, Brazil","RUA TRES DE ABRIL, 90 - PORTO ALEGRE, RS - CEP 90520200",street_number,gmaps_prob1,2017,12
201710,RS,PORTO ALEGRE,431490,6537650,PRONTO ATENDIMENTO BOM JESUS,73 - PRONTO ATENDIMENTO,PESSOA_JURÍDICA,RUA BOM JESUS,410,BOM JESUS,91420030,NA,NA,SIM,X,NA,X,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.1537205,-30.0431585,NA,NA/NA,"R. Bom Jesus, 410 - Bom Jesus, Porto Alegre - RS, 91420-030, Brazil","RUA BOM JESUS, 410 - PORTO ALEGRE, RS - CEP 91420030",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,2693801,ASSOCIACAO HOSPITALAR VILA NOVA,05 - HOSPITAL GERAL,PESSOA_JURÍDICA,RUA CATARINO ANDREATTA,155,VILA NOVA,91750040,NA,NA,SIM,X,X,X,NA,X,NA,X,NA,X,NA,X,NA,NA,NA,X,NA,NA,1,1,1,2,-51.2077738,-30.1194289,NA,NA/NA,"R. Catarino Andreatta, 155 - Vila Nova, Porto Alegre - RS, 91750-040, Brazil","RUA CATARINO ANDREATTA, 155 - PORTO ALEGRE, RS - CEP 91750040",street_number,gmaps_prob1,2017,4
201710,RS,PORTO ALEGRE,431490,9194754,CTA SANTA MARTA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CAPITAO MONTANHA,27,CENTRO HISTORICO,90010040,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.2324692,-30.0285495,NA,NA/NA,"R. Cap. Montanha, 27 - Centro Histórico, Porto Alegre - RS, 90010-040, Brazil","RUA CAPITAO MONTANHA, 27 - PORTO ALEGRE, RS - CEP 90010040",street_number,gmaps_prob1,2017,10
201710,RS,PORTO ALEGRE,431490,6883095,EESCA SCS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA PITTA PINHEIRO FILHO,176,CAMAQUA,91920560,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.235535,-30.10835429999999,NA,NA/NA,"R. Prof. Dr. João Pitta Pinheiro Filho, 176 - Camaquã, Porto Alegre - RS, 91920-560, Brazil","RUA PITTA PINHEIRO FILHO, 176 - PORTO ALEGRE, RS - CEP 91920560",street_number,gmaps_prob1,2017,5
201710,RS,PORTO ALEGRE,431490,7210280,SAE SANTA MARTA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CAPITAO MONTANHA,27,CENTRO HISTORICO,90010040,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.2324692,-30.0285495,NA,NA/NA,"R. Cap. Montanha, 27 - Centro Histórico, Porto Alegre - RS, 90010-040, Brazil","RUA CAPITAO MONTANHA, 27 - PORTO ALEGRE, RS - CEP 90010040",street_number,gmaps_prob1,2017,10
201710,RS,PORTO ALEGRE,431490,6957382,CENTRO DE REFERENCIA EM TUBERCULOSE RES,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA ABOLICAO,850,RESTINGA,91790130,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.14056799999999,-30.158554,NA,NA/NA,"R. Abolição, 850 - Restinga, Porto Alegre - RS, 91790-130, Brazil","RUA ABOLICAO, 850 - PORTO ALEGRE, RS - CEP 91790130",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,6883141,EESCA RES,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA ABOLICAO,850,RESTINGA,91790130,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.14056799999999,-30.158554,NA,NA/NA,"R. Abolição, 850 - Restinga, Porto Alegre - RS, 91790-130, Brazil","RUA ABOLICAO, 850 - PORTO ALEGRE, RS - CEP 91790130",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,2264188,AMBULATORIO DE ESPECIALIDADES BOM JESUS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA BOM JESUS,410,BOM JESUS,91420030,NA,NA,SIM,X,NA,X,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.1537205,-30.0431585,NA,NA/NA,"R. Bom Jesus, 410 - Bom Jesus, Porto Alegre - RS, 91420-030, Brazil","RUA BOM JESUS, 410 - PORTO ALEGRE, RS - CEP 91420030",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,2264587,UNIDADE DE SAUDE RESTINGA,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA DA ABOLICAO,850,RESTINGA,91790130,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.14056799999999,-30.158554,NA,NA/NA,"R. Abolição, 850 - Restinga, Porto Alegre - RS, 91790-130, Brazil","RUA DA ABOLICAO, 850 - PORTO ALEGRE, RS - CEP 91790130",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,9251715,CENTRO MEDICO VILA NOVA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CATARINO ANDREATTA,155,VILA NOVA,91750400,NA,NA,SIM,X,NA,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,-51.2077738,-30.1194289,NA,NA/NA,"R. Catarino Andreatta, 155 - Vila Nova, Porto Alegre - RS, 91750-040, Brazil","RUA CATARINO ANDREATTA, 155 - PORTO ALEGRE, RS - CEP 91750400",street_number,gmaps_prob1,2017,4
201710,RS,PORTO ALEGRE,431490,2237385,AMBULATORIO DE ESPECIALIDADES IAPI,04 - POLICLINICA,PESSOA_JURÍDICA,RUA TRES DE ABRIL,90,PASSO DA AREIA,90520200,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.1778809,-30.0144344,NA,NA/NA,"R. Três de Abril, 90 - Passo d'Areia, Porto Alegre - RS, 90520-200, Brazil","RUA TRES DE ABRIL, 90 - PORTO ALEGRE, RS - CEP 90520200",street_number,gmaps_prob1,2017,12
201710,RS,PORTO ALEGRE,431490,6883109,ESMA SCS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA PITTA PINHEIRO FILHO,176,CAMAQUA,91920560,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.235535,-30.10835429999999,NA,NA/NA,"R. Prof. Dr. João Pitta Pinheiro Filho, 176 - Camaquã, Porto Alegre - RS, 91920-560, Brazil","RUA PITTA PINHEIRO FILHO, 176 - PORTO ALEGRE, RS - CEP 91920560",street_number,gmaps_prob1,2017,5
201710,RS,PORTO ALEGRE,431490,7307446,ESMA NAVEGANTES,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV PRESID FRANKLIN ROOSEVELT,5,SAO GERALDO,90230000,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.2000529,-30.000144,NA,NA/NA,"Av. Pres. Franklin Roosevelt, 5 - Navegantes, Porto Alegre - RS, 90230-000, Brazil","AV PRESID FRANKLIN ROOSEVELT, 5 - PORTO ALEGRE, RS - CEP 90230000",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,9043616,SERVICO DE APOIO DIAGNOSTICO CAMAQUA,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,RUA PROF DR PITTA PINHEIRO,176,CAMAQUA,91920560,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.235535,-30.10835429999999,NA,NA/NA,"R. Prof. Dr. João Pitta Pinheiro Filho, 176 - Camaquã, Porto Alegre - RS, 91920-560, Brazil","RUA PROF DR PITTA PINHEIRO, 176 - PORTO ALEGRE, RS - CEP 91920560",street_number,gmaps_prob1,2017,5
201710,RS,PORTO ALEGRE,431490,8006881,AMBULATORIO DE ESPECIALIDADES MURIALDO,04 - POLICLINICA,PESSOA_JURÍDICA,AV BENTO GONCALVES,3722,PARTENON,90650001,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.17885190000001,-30.0632821,NA,NA/NA,"Av. Bento Gonçalves, 3722 - Partenon, Porto Alegre - RS, 90650-001, Brazil","AV BENTO GONCALVES, 3722 - PORTO ALEGRE, RS - CEP 90650001",street_number,gmaps_prob1,2017,4
201710,RS,PORTO ALEGRE,431490,9115862,SERVICO DE APOIO DIAGNOSTICO VILA DOS COMERCIARIOS,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,MOAB CALDAS,400,SANTA TEREZA,90880310,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.2161991,-30.0691392,NA,NA/NA,"Av. Moab Caldas, 400 - Santa Tereza, Porto Alegre - RS, 90880-310, Brazil","MOAB CALDAS, 400 - PORTO ALEGRE, RS - CEP 90880310",street_number,gmaps_prob1,2017,10
201710,RS,PORTO ALEGRE,431490,6883427,EESCA CENTRO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,CAPITAO MONTANHA,27,CENTRO,90010040,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.2324692,-30.0285495,NA,NA/NA,"R. Cap. Montanha, 27 - Centro Histórico, Porto Alegre - RS, 90010-040, Brazil","CAPITAO MONTANHA, 27 - PORTO ALEGRE, RS - CEP 90010040",street_number,gmaps_prob1,2017,10
201710,RS,PORTO ALEGRE,431490,6883281,EQUIPE DE MATRICIAMENTO LENO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA MARIETA MENA BARRETO,210,PROTASIO ALVES,91260090,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.12820079999999,-30.039327,NA,NA/NA,"R. Eva Laci Camargo Martins, 210 - Alto Petrópolis, Porto Alegre - RS, 91260-080, Brazil","RUA MARIETA MENA BARRETO, 210 - PORTO ALEGRE, RS - CEP 91260090",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,6883397,ESMA CENTRO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CAPITAO MONTANHA,27,CENTRO,90010040,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.2324692,-30.0285495,NA,NA/NA,"R. Cap. Montanha, 27 - Centro Histórico, Porto Alegre - RS, 90010-040, Brazil","RUA CAPITAO MONTANHA, 27 - PORTO ALEGRE, RS - CEP 90010040",street_number,gmaps_prob1,2017,10
201710,RS,PORTO ALEGRE,431490,7942656,SERVICO DE ESTOMATERAPIA SANTA MARTA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CAPITAO MONTANHA,27,CENTRO,90010040,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.2324692,-30.0285495,NA,NA/NA,"R. Cap. Montanha, 27 - Centro Histórico, Porto Alegre - RS, 90010-040, Brazil","RUA CAPITAO MONTANHA, 27 - PORTO ALEGRE, RS - CEP 90010040",street_number,gmaps_prob1,2017,10
201710,RS,PORTO ALEGRE,431490,6882935,EESCA NEB,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV ASSIS BRASIL,6615,SARANDI,91140001,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.1285081,-29.9935232,NA,NA/NA,"Av. Assis Brasil, 6615 - Passo d'Areia, Porto Alegre - RS, 91140-001, Brazil","AV ASSIS BRASIL, 6615 - PORTO ALEGRE, RS - CEP 91140001",street_number,gmaps_prob1,2017,1
201710,RS,PORTO ALEGRE,431490,7249853,GERENCIA DISTRITAL LENO,22 - CONSULTORIO ISOLADO,PESSOA_JURÍDICA,RUA MARIETA MENNA BARRETO,210,PROTASIO ALVES,91260090,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.12820079999999,-30.039327,NA,NA/NA,"R. Eva Laci Camargo Martins, 210 - Alto Petrópolis, Porto Alegre - RS, 91260-080, Brazil","RUA MARIETA MENNA BARRETO, 210 - PORTO ALEGRE, RS - CEP 91260090",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,6924492,AMBULATORIO DE ESPECIALIDADES CAMAQUA,04 - POLICLINICA,PESSOA_JURÍDICA,PROF JOAO PITTA PINHEIRO FILHO,176,CAMAQUA,91920560,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.235535,-30.10835429999999,NA,NA/NA,"R. Prof. Dr. João Pitta Pinheiro Filho, 176 - Camaquã, Porto Alegre - RS, 91920-560, Brazil","PROF JOAO PITTA PINHEIRO FILHO, 176 - PORTO ALEGRE, RS - CEP 91920560",street_number,gmaps_prob1,2017,5
201710,RS,PORTO ALEGRE,431490,6925464,CRTB LENO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA BOM JESUS,410,BOM JESUS,91420030,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.1537205,-30.0431585,NA,NA/NA,"R. Bom Jesus, 410 - Bom Jesus, Porto Alegre - RS, 91420-030, Brazil","RUA BOM JESUS, 410 - PORTO ALEGRE, RS - CEP 91420030",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,2237768,HEMOCENTRO DO ESTADO DO RIO GRANDE DO SUL HEMORGS,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,AV BENTO GONCALVES,3722,PARTENON,90650000,NA,NA,SIM,X,NA,NA,NA,X,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,-51.17885190000001,-30.0632821,NA,NA/NA,"Av. Bento Gonçalves, 3722 - Partenon, Porto Alegre - RS, 90650-001, Brazil","AV BENTO GONCALVES, 3722 - PORTO ALEGRE, RS - CEP 90650000",street_number,gmaps_prob1,2017,4
201710,RS,PORTO ALEGRE,431490,2264242,ESMA IAPI,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,R TRES DE ABRIL,90,PASSO DA AREIA,90520200,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.1778809,-30.0144344,NA,NA/NA,"R. Três de Abril, 90 - Passo d'Areia, Porto Alegre - RS, 90520-200, Brazil","R TRES DE ABRIL, 90 - PORTO ALEGRE, RS - CEP 90520200",street_number,gmaps_prob1,2017,12
201710,RS,PORTO ALEGRE,431490,2264331,UNIDADE DE SAUDE NAVEGANTES,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,AV PRESIDENTE FRANKLIN ROOSEVELT,5,SAO GERALDO,90230000,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.2000529,-30.000144,NA,NA/NA,"Av. Pres. Franklin Roosevelt, 5 - Navegantes, Porto Alegre - RS, 90230-000, Brazil","AV PRESIDENTE FRANKLIN ROOSEVELT, 5 - PORTO ALEGRE, RS - CEP 90230000",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,2264919,UNIDADE DE SAUDE PLANALTO,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA CARLOS SALZANO VIEIRA DA CUNHA,56,JARDIM ITUSABARA,91220120,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.1264872551,-30.0168907642,NA,NA/NA,"R. Carlos Salzano Viêira da Cunha, 56 - Jardim Itu-Sabará, Porto Alegre - RS, 91225-085, Brazil","RUA CARLOS SALZANO VIEIRA DA CUNHA, 56 - PORTO ALEGRE, RS - CEP 91220120",PMAQ,PMAQ,2017,1
201710,RS,PORTO ALEGRE,431490,2265214,UNIDADE DE SAUDE PASSO DAS PEDRAS I,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA GOMES DE CARVALHO,510,PASSO DAS PEDRAS,91230060,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.1265516281,-30.0168585777,NA,NA/NA,"Av. Gomes de Carvalho, 510 - Passo das Pedras, Porto Alegre - RS, 91230-060, Brazil","RUA GOMES DE CARVALHO, 510 - PORTO ALEGRE, RS - CEP 91230060",PMAQ,PMAQ,2017,1
201710,RS,PORTO ALEGRE,431490,7250479,GERENCIA DISTRITAL CENTRO,22 - CONSULTORIO ISOLADO,PESSOA_JURÍDICA,RUA CAPITAO MONTANHA,27,CENTRO HISTORICO,90010040,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.2324692,-30.0285495,NA,NA/NA,"R. Cap. Montanha, 27 - Centro Histórico, Porto Alegre - RS, 90010-040, Brazil","RUA CAPITAO MONTANHA, 27 - PORTO ALEGRE, RS - CEP 90010040",street_number,gmaps_prob1,2017,10
201710,RS,PORTO ALEGRE,431490,6924441,CRTB NAVEGANTES,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,FRANKLIN ROOSEVELT,5,SAO GERALDO,90230000,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.2000529,-30.000144,NA,NA/NA,"Av. Pres. Franklin Roosevelt, 5 - Navegantes, Porto Alegre - RS, 90230-000, Brazil","FRANKLIN ROOSEVELT, 5 - PORTO ALEGRE, RS - CEP 90230000",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,6883265,ESMA LENO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA MARIETA MENNA BARRETO,210,PROTASIO ALVES,91260090,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.12820079999999,-30.039327,NA,NA/NA,"R. Eva Laci Camargo Martins, 210 - Alto Petrópolis, Porto Alegre - RS, 91260-080, Brazil","RUA MARIETA MENNA BARRETO, 210 - PORTO ALEGRE, RS - CEP 91260090",street_number,gmaps_prob1,2017,3
201710,RS,PORTO ALEGRE,431490,2237148,PRONTO ATENDIMENTO CRUZEIRO DO SUL,73 - PRONTO ATENDIMENTO,PESSOA_JURÍDICA,R PROF MANOEL LOBATO,151,SANTA TEREZA,90850530,NA,NA,SIM,X,NA,X,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.2169097,-30.06995079999999,NA,NA/NA,"R. Prof. Manoel Lobato, 151 - Santa Tereza, Porto Alegre - RS, 90850-530, Brazil","R PROF MANOEL LOBATO, 151 - PORTO ALEGRE, RS - CEP 90850530",street_number,gmaps_prob1,2017,1
201710,RS,PORTO ALEGRE,431490,2264528,UNIDADE DE SAUDE CAMAQUA,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA PROF JOAO PITTA PINHEIRO FILHO,176,CAMAQUA,91920560,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.235535,-30.10835429999999,NA,NA/NA,"R. Prof. Dr. João Pitta Pinheiro Filho, 176 - Camaquã, Porto Alegre - RS, 91920-560, Brazil","RUA PROF JOAO PITTA PINHEIRO FILHO, 176 - PORTO ALEGRE, RS - CEP 91920560",street_number,gmaps_prob1,2017,5
201710,RS,PORTO ALEGRE,431490,7031092,CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO BOM JESUS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA BOM JESUS,410,BOM JESUS,91420030,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-51.1537205,-30.0431585,NA,NA/NA,"R. Bom Jesus, 410 - Bom Jesus, Porto Alegre - RS, 91420-030, Brazil","RUA BOM JESUS, 410 - PORTO ALEGRE, RS - CEP 91420030",street_number,gmaps_prob1,2017,3
