co_entidade,code_muni,no_entidade,mat_infantil,mat_fundamental,mat_medio,nu_funcionarios,endereco,SearchedAddress,PrecisionDepth,MatchedAddress,geocode_engine,lon,lat,year,qt_funcionarios,n
35985004,3550308,CEL JTO A EE ANTONIO C C GUIMARAES FILHO PROFESSOR,0,0,0,4,"MUTINGA, 5071 AVENIDA. JARDIM SANTO ELIAS. 05110-000 São Paulo - SP.","MUTINGA, 5071 AVENIDA. JARDIM SANTO ELIAS. 05110-000 São Paulo - SP.",inep,"MUTINGA, 5071 AVENIDA. JARDIM SANTO ELIAS. 05110-000 São Paulo - SP.",inep,-46.7582522,-23.5046814,2017,NA,1
35985028,3550308,CEL JTO A EE BUENOS AIRES,0,0,0,46,"RUA DOUTOR OLAVO EGIDIO, 1008 RUA. SANTANA. 02037-001 São Paulo - SP.","RUA DOUTOR OLAVO EGIDIO, 1008 RUA. SANTANA. 02037-001 São Paulo - SP.",inep,"RUA DOUTOR OLAVO EGIDIO, 1008 RUA. SANTANA. 02037-001 São Paulo - SP.",inep,-46.6165695,-23.5004597,2017,NA,1
35985089,3550308,CEL JTO A EE FADLO HAIDAR,0,0,0,18,"MURMURIOS DA TARDE, 200 RUA. CONJUNTO RESIDENCIAL JOSE BONIFACIO. 08253-580 São Paulo - SP.","MURMURIOS DA TARDE, 200 RUA. CONJUNTO RESIDENCIAL JOSE BONIFACIO. 08253-580 São Paulo - SP.",inep,"MURMURIOS DA TARDE, 200 RUA. CONJUNTO RESIDENCIAL JOSE BONIFACIO. 08253-580 São Paulo - SP.",inep,-46.4443142,-23.5535096,2017,NA,1
35985107,3550308,CEL JTO A EE MAURO DE OLIVEIRA PROFESSOR,0,0,0,7,"RUA PEDRO SOARES ALMEIDA, 134 RUA. VILA ANGLO BRASILEIRA. 05029-030 São Paulo - SP.","RUA PEDRO SOARES ALMEIDA, 134 RUA. VILA ANGLO BRASILEIRA. 05029-030 São Paulo - SP.",inep,"RUA PEDRO SOARES ALMEIDA, 134 RUA. VILA ANGLO BRASILEIRA. 05029-030 São Paulo - SP.",inep,-46.6943791,-23.5421974,2017,NA,1
35985120,3550308,CEL JTO A EE ALEXANDRE DE GUSMAO,0,0,0,9,"RUA CISPLATINA, 298 RUA. IPIRANGA. 04211-040 São Paulo - SP.","RUA CISPLATINA, 298 RUA. IPIRANGA. 04211-040 São Paulo - SP.",inep,"RUA CISPLATINA, 298 RUA. IPIRANGA. 04211-040 São Paulo - SP.",inep,-46.6043252,-23.5883518,2017,NA,1
35985132,3550308,CEL JTO A EE RUI BLOEM,0,0,0,9,"RUA DOS BOGARIS, 244 RUA. MIRANDOPOLIS. 04047-020 São Paulo - SP.","RUA DOS BOGARIS, 244 RUA. MIRANDOPOLIS. 04047-020 São Paulo - SP.",inep,"RUA DOS BOGARIS, 244 RUA. MIRANDOPOLIS. 04047-020 São Paulo - SP.",inep,-46.6594587,-23.6733072,2017,NA,1
35985156,3550308,CEL JTO A EE LEOPOLDO SANTANA PROFESSOR,0,0,0,6,"MANOEL DUARTE OLIVEIRA, 151 RUA. CAPAO REDONDO. 05859-100 São Paulo - SP.","MANOEL DUARTE OLIVEIRA, 151 RUA. CAPAO REDONDO. 05859-100 São Paulo - SP.",inep,"MANOEL DUARTE OLIVEIRA, 151 RUA. CAPAO REDONDO. 05859-100 São Paulo - SP.",inep,-46.7669628,-23.6686539,2017,NA,1
35985168,3550308,CEL JTO A EE PAULINO NUNES ESPOSO,0,0,0,7,"SADAMU INOUE, 365 AVENIDA. JARDIM CASA GRANDE. 04865-005 São Paulo - SP.","SADAMU INOUE, 365 AVENIDA. JARDIM CASA GRANDE. 04865-005 São Paulo - SP.",inep,"SADAMU INOUE, 365 AVENIDA. JARDIM CASA GRANDE. 04865-005 São Paulo - SP.",inep,-46.722424,-23.7766456,2017,NA,1
35985685,3550308,CEL JTO A EE PAULO EGYDIO O CARVALHO SENADOR,0,0,0,130,"ARARITAGUABA, 1264 RUA. VILA MARIA. 02122-011 São Paulo - SP.","ARARITAGUABA, 1264 RUA. VILA MARIA. 02122-011 São Paulo - SP.",inep,"ARARITAGUABA, 1264 RUA. VILA MARIA. 02122-011 São Paulo - SP.",inep,-46.5820898,-23.5149422,2017,NA,1
41127226,4106902,ESCOLA MUNICIPAL ANISIO TEIXEIRA - ENSINO FUNDAMENTAL,0,1,0,77,"RUA JOAO BATISTA SCUCATO, 80 ATUBA. 82860-130 Curitiba - PR.","RUA JOAO BATISTA SCUCATO, 80 ATUBA. 82860-130 Curitiba - PR.",inep,"RUA JOAO BATISTA SCUCATO, 80 ATUBA. 82860-130 Curitiba - PR.",inep,-49.20123,-25.3842683333333,2017,NA,1
41130294,4106902,JOSE FRESSATO C E EF M,0,1,1,28,"RUA NOVA LONDRINA, 30 VL AUGUSTA. 81265-120 Curitiba - PR.","RUA NOVA LONDRINA, 30 VL AUGUSTA. 81265-120 Curitiba - PR.",inep,"RUA NOVA LONDRINA, 30 VL AUGUSTA. 81265-120 Curitiba - PR.",inep,-49.3778504244983,-25.4570907214656,2017,NA,1
41130677,4106902,LUIZ LOSSO FILHO CEEBJA DR EF M,0,1,1,27,"RUA JOAO BATISTA SCUCATO, 26 ATUBA. 82860-130 Curitiba - PR.","RUA JOAO BATISTA SCUCATO, 26 ATUBA. 82860-130 Curitiba - PR.",inep,"RUA JOAO BATISTA SCUCATO, 26 ATUBA. 82860-130 Curitiba - PR.",inep,-49.2012364324182,-25.3841364802793,2017,NA,1
41149386,4106902,ESCOLA MUNICIPAL VILA SAO JOSE - EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,0,1,0,21,"RUA NOVA LONDRINA, 364 AUGUSTA. 81265-110 Curitiba - PR.","RUA NOVA LONDRINA, 364 AUGUSTA. 81265-110 Curitiba - PR.",inep,"RUA NOVA LONDRINA, 364 AUGUSTA. 81265-110 Curitiba - PR.",inep,-49.37794149,-25.45702152,2017,NA,1
43105742,4314902,ESC EST ENS FUN PROFESSORA MARINA MARTINS DE SOUZA,0,1,0,23,"R SARG EXP GERALDO SANTANA SN, SN PARTENON. 91530-640 Porto Alegre - RS.","R SARG EXP GERALDO SANTANA SN, SN PARTENON. 91530-640 Porto Alegre - RS.",street_number,"R. Sargento-Expedicionário Geraldo Santana, Sn - Partenon, Porto Alegre - RS, 91530-640, Brazil",gmaps_prob1,-51.1552727,-30.0693417,2017,NA,1
43106277,4314902,ESC EST ENS MED DR OSCAR TOLLENS,0,1,1,56,"R VIDAL DE NEGREIROS 432, 432 PARTENON. 91520-480 Porto Alegre - RS.","R VIDAL DE NEGREIROS 432, 432 PARTENON. 91520-480 Porto Alegre - RS.",inep,"R VIDAL DE NEGREIROS 432, 432 PARTENON. 91520-480 Porto Alegre - RS.",inep,-51.16755,-30.06606,2017,NA,1
43173470,4314902,EMEI PADRE ANGELO COSTA,1,0,0,38,"RUA PRIMEIRO DE MARCO, 300 VILA SAO JOSE. 91520-620 Porto Alegre - RS.","RUA PRIMEIRO DE MARCO, 300 VILA SAO JOSE. 91520-620 Porto Alegre - RS.",inep,"RUA PRIMEIRO DE MARCO, 300 VILA SAO JOSE. 91520-620 Porto Alegre - RS.",inep,-51.1675247,-30.0661069,2017,NA,1
43173683,4314902,EMEI JARDIM BENTO GONCALVES,1,0,0,25,"R SARGENTO EXPED GERALDO SANTANA, 40 PARTENON. PARTENON. 91530-640 Porto Alegre - RS.","R SARGENTO EXPED GERALDO SANTANA, 40 PARTENON. PARTENON. 91530-640 Porto Alegre - RS.",inep,"R SARGENTO EXPED GERALDO SANTANA, 40 PARTENON. PARTENON. 91530-640 Porto Alegre - RS.",inep,-51.1553747,-30.069282,2017,NA,1
50031295,5002704,CENTRO ESTADUAL DE EDUCACAO ESPECIAL E INCLUSIVA,0,0,0,42,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.","AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,-54.6374111,-20.4666806,2017,NA,2
50033344,5002704,CEAMETEA-CENTRO ESTADUAL DE APOIO MULTIDISCIPLINAR EDUCACIONAL,0,0,0,7,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.","AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,-54.6375354,-20.4666138,2017,NA,2
50033433,5002704,CENTRO ESTADUAL DE APOIO MULTIDISCIPLINAR DE ALTAS HABILIDADES SUPERDOTACAO-CEAMAHS,0,0,0,27,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.","AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,-54.6374917,-20.4666996,2017,NA,2
53009738,5300108,CEF CERAMICA SAO PAULO,0,1,0,84,"RUA 1, 101 LOTE. SETOR TRADICIONAL SAO SEBASTIAO. 71691-101 Brasília - DF.","RUA 1, 101 LOTE. SETOR TRADICIONAL SAO SEBASTIAO. 71691-101 Brasília - DF.",inep,"RUA 1, 101 LOTE. SETOR TRADICIONAL SAO SEBASTIAO. 71691-101 Brasília - DF.",inep,-47.7790553,-15.8878022,2017,NA,1
53016734,5300108,CIL 01 DE SAO SEBASTIAO,0,0,0,13,"RUA 01 LT 101 SETOR TRADICIONAL, SAO SEBASTIAO. 71691-101 Brasília - DF.","RUA 01 LT 101 SETOR TRADICIONAL, SAO SEBASTIAO. 71691-101 Brasília - DF.",inep,"RUA 01 LT 101 SETOR TRADICIONAL, SAO SEBASTIAO. 71691-101 Brasília - DF.",inep,-47.7791576273739,-15.8878633473068,2017,NA,1
13026828,1302603,EM DESEMBARGADOR CANDIDO HONORIO FERREIRA,0,1,0,NA,"R. ABILIO ALENCAR, 371 ALVORADA. 69042-010 Manaus - AM.","R. ABILIO ALENCAR, 371 ALVORADA. 69042-010 Manaus - AM.",inep,"R. ABILIO ALENCAR, 371 ALVORADA. 69042-010 Manaus - AM.",inep,-60.05132192,-3.07901204,2018,45,1
13030302,1302603,ESCOLA ESTADUAL FRANCELINA DANTAS,0,1,0,NA,"AV M, 375 ALVORADA. 69042-230 Manaus - AM.","AV M, 375 ALVORADA. 69042-230 Manaus - AM.",inep,"AV M, 375 ALVORADA. 69042-230 Manaus - AM.",inep,-60.05129408,-3.07913841,2018,67,1
13097490,1302603,CMEI PROF<aa> ANGELA MARIA HONORATO DA COSTA,1,0,0,NA,"R. VISCONDE DE ITABORAI, 14 COM. BAIRRO NOVO. JORGE TEIXEIRA. 69058-720 Manaus - AM.","R. VISCONDE DE ITABORAI, 14 COM. BAIRRO NOVO. JORGE TEIXEIRA. 69058-720 Manaus - AM.",inep,"R. VISCONDE DE ITABORAI, 14 COM. BAIRRO NOVO. JORGE TEIXEIRA. 69058-720 Manaus - AM.",inep,-59.9385740049183,-3.0359323695302,2018,15,1
13101633,1302603,EM PROF<aa> MARIA DO SOCORRO AZEVEDO DE OLIVEIRA,0,1,0,NA,"R. B, S/N LOTEAMENTO BAIRRO NO. JORGE TEIXEIRA. 69089-242 Manaus - AM.","R. B, S/N LOTEAMENTO BAIRRO NO. JORGE TEIXEIRA. 69089-242 Manaus - AM.",inep,"R. B, S/N LOTEAMENTO BAIRRO NO. JORGE TEIXEIRA. 69089-242 Manaus - AM.",inep,-59.9386551,-3.0359879,2018,38,1
13103784,1302603,CENTRO DE EDUCACAO INDIGENA MANAUS,0,0,1,NA,"COMUNIDADE NOVA ESPERANCA, S/N MARGEM ESQ RIO NEGRO. NOVA ESPERANCA. 69023-450 Manaus - AM.","COMUNIDADE NOVA ESPERANCA, S/N MARGEM ESQ RIO NEGRO. NOVA ESPERANCA. 69023-450 Manaus - AM.",inep,"COMUNIDADE NOVA ESPERANCA, S/N MARGEM ESQ RIO NEGRO. NOVA ESPERANCA. 69023-450 Manaus - AM.",inep,-60.0262739,-3.1074863,2018,26,1
13258206,1302603,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MANAUS,0,1,1,NA,"KM 23, S/N RODOVIARIO. 69068-000 Manaus - AM.","KM 23, S/N RODOVIARIO. 69068-000 Manaus - AM.",inep,"KM 23, S/N RODOVIARIO. 69068-000 Manaus - AM.",inep,-60.0262835,-3.107496,2018,172,1
15040054,1501402,EEEF JOSE VERISSIMO,0,1,0,NA,"RUA PRESIDENTE PERNAMBUCO, 573 ESQ. CONS. FURTADO. BATISTA CAMPOS. 66015-200 Belém - PA.","RUA PRESIDENTE PERNAMBUCO, 573 ESQ. CONS. FURTADO. BATISTA CAMPOS. 66015-200 Belém - PA.",inep,"RUA PRESIDENTE PERNAMBUCO, 573 ESQ. CONS. FURTADO. BATISTA CAMPOS. 66015-200 Belém - PA.",inep,-48.4904623,-1.458976,2018,46,1
15043533,1501402,EEEFM JONATHAS PONTES ATHIAS,0,1,1,NA,"CONJUNTO PARAISO DOS PASSAROS TV RIO MOJU, S/N VAL DE CANS. 66115-970 Belém - PA.","CONJUNTO PARAISO DOS PASSAROS TV RIO MOJU, S/N VAL DE CANS. 66115-970 Belém - PA.",inep,"CONJUNTO PARAISO DOS PASSAROS TV RIO MOJU, S/N VAL DE CANS. 66115-970 Belém - PA.",inep,-48.4788335,-1.4012538,2018,56,2
15548325,1501402,EEEFM TIRADENTES II,0,1,1,NA,"TV PRESIDENTE PERNANBUCO, 573 PROX. A CONSELHEIRO. BATISTA CAMPOS. 66015-200 Belém - PA.","TV PRESIDENTE PERNANBUCO, 573 PROX. A CONSELHEIRO. BATISTA CAMPOS. 66015-200 Belém - PA.",inep,"TV PRESIDENTE PERNANBUCO, 573 PROX. A CONSELHEIRO. BATISTA CAMPOS. 66015-200 Belém - PA.",inep,-48.4905102,-1.4589543,2018,56,1
15552586,1501402,EEEIFM PROF ANTONIO GOMES MOREIRA JUNIOR,0,1,1,NA,"CONJ PARAISO DOS PASSAROS RUA WE 7, 01 VAL-DE-CANS. 66110-010 Belém - PA.","CONJ PARAISO DOS PASSAROS RUA WE 7, 01 VAL-DE-CANS. 66110-010 Belém - PA.",inep,"CONJ PARAISO DOS PASSAROS RUA WE 7, 01 VAL-DE-CANS. 66110-010 Belém - PA.",inep,-48.4788335,-1.4012538,2018,56,2
15552594,1501402,EEEIF RUY PARANATINGA BARATA,0,1,1,NA,"AV. DOS TUCANOS - PARAISO DOS PASSAROS, SN CONJ. CDP. MARACANGALHA. 66110-010 Belém - PA.","AV. DOS TUCANOS - PARAISO DOS PASSAROS, SN CONJ. CDP. MARACANGALHA. 66110-010 Belém - PA.",inep,"AV. DOS TUCANOS - PARAISO DOS PASSAROS, SN CONJ. CDP. MARACANGALHA. 66110-010 Belém - PA.",inep,-48.4788335,-1.4012538,2018,84,2
21015430,2111300,UEB LUIS MARTINS,1,0,0,NA,"TRAVESSA DA FORTUNA, 00. BOM MILAGRE. 65030-620 São Luís - MA.","TRAVESSA DA FORTUNA, 00. BOM MILAGRE. 65030-620 São Luís - MA.",inep,"TRAVESSA DA FORTUNA, 00. BOM MILAGRE. 65030-620 São Luís - MA.",inep,-44.2809549998492,-2.53983790520579,2018,14,1
21016461,2111300,UI GOV MATOS CARVALHO,0,1,0,NA,"RUA RAIMUNDO CORREA, MONTE CASTELO. 65031-510 São Luís - MA.","RUA RAIMUNDO CORREA, MONTE CASTELO. 65031-510 São Luís - MA.",inep,"RUA RAIMUNDO CORREA, MONTE CASTELO. 65031-510 São Luís - MA.",inep,-44.28103,-2.53974,2018,32,1
21020957,2111300,UEB ENS FUND JOSEFINA SERRAO,0,1,0,NA,"RUA PRINCIPAL, 110 PORTO GRANDE. 65091-100 São Luís - MA.","RUA PRINCIPAL, 110 PORTO GRANDE. 65091-100 São Luís - MA.",inep,"RUA PRINCIPAL, 110 PORTO GRANDE. 65091-100 São Luís - MA.",inep,-44.35496,-2.660025,2018,13,1
21021023,2111300,UEB ENS FUND MANUELA VARELA,0,1,0,NA,"RUA PARNAUACU, 290 CAJUEIRO. 65091-003 São Luís - MA.","RUA PARNAUACU, 290 CAJUEIRO. 65091-003 São Luís - MA.",inep,"RUA PARNAUACU, 290 CAJUEIRO. 65091-003 São Luís - MA.",inep,-44.35172282,-2.61948258,2018,9,1
21021201,2111300,UEB ENS FUND PROTECAO DE JESUS,0,1,0,NA,"RUA PRINCIPAL, 100 MATO GROSSO. 65061-020 São Luís - MA.","RUA PRINCIPAL, 100 MATO GROSSO. 65061-020 São Luís - MA.",inep,"RUA PRINCIPAL, 100 MATO GROSSO. 65061-020 São Luís - MA.",inep,-44.18467,-2.67193666666667,2018,28,1
21021228,2111300,UEB ENS FUND ROSA DE SARON,0,1,0,NA,"RUA PRINCIPAL, 100 CAJUPARI. 65059-820 São Luís - MA.","RUA PRINCIPAL, 100 CAJUPARI. 65059-820 São Luís - MA.",inep,"RUA PRINCIPAL, 100 CAJUPARI. 65059-820 São Luís - MA.",inep,-44.2107783333333,-2.650025,2018,11,1
21240345,2111300,UEB PROTECAO DE JESUS,1,0,0,NA,"RUA PRINCIPAL, MATO GROSSO. 65061-020 São Luís - MA.","RUA PRINCIPAL, MATO GROSSO. 65061-020 São Luís - MA.",inep,"RUA PRINCIPAL, MATO GROSSO. 65061-020 São Luís - MA.",inep,-44.1847749240696,-2.67199834808707,2018,7,1
21240353,2111300,UEB JOSEFINA SERRAO,1,0,0,NA,"RUA PRINCIPAL, 110 VILA MARANHAO. PORTO GRANDE. 65091-100 São Luís - MA.","RUA PRINCIPAL, 110 VILA MARANHAO. PORTO GRANDE. 65091-100 São Luís - MA.",inep,"RUA PRINCIPAL, 110 VILA MARANHAO. PORTO GRANDE. 65091-100 São Luís - MA.",inep,-44.35489,-2.660079,2018,5,1
21240469,2111300,UEB MANUELA VARELA,1,0,0,NA,"RUA PARNAUACU, 289 CAJUEIRO. 65091-003 São Luís - MA.","RUA PARNAUACU, 289 CAJUEIRO. 65091-003 São Luís - MA.",inep,"RUA PARNAUACU, 289 CAJUEIRO. 65091-003 São Luís - MA.",inep,-44.35173486,-2.61954134,2018,5,1
21257515,2111300,UEB ROSA DE SARON,1,0,0,NA,"RUA PRINCIPAL, 100 CAJUPARI. 65002-900 São Luís - MA.","RUA PRINCIPAL, 100 CAJUPARI. 65002-900 São Luís - MA.",inep,"RUA PRINCIPAL, 100 CAJUPARI. 65002-900 São Luís - MA.",inep,-44.2108566666667,-2.64997833333333,2018,3,1
23071087,2304400,EEMTI PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO,0,0,1,NA,"RUA IRMA BAZET, 210 ITAOCA. 60420-670 Fortaleza - CE.","RUA IRMA BAZET, 210 ITAOCA. 60420-670 Fortaleza - CE.",inep,"RUA IRMA BAZET, 210 ITAOCA. 60420-670 Fortaleza - CE.",inep,-38.5545385,-3.7623145,2018,71,1
23078413,2304400,ESCOLA MUNICIPAL VICENTE FIALHO,1,1,0,NA,"RUA IRMA BAZET, 193 MONTESE. 60420-670 Fortaleza - CE.","RUA IRMA BAZET, 193 MONTESE. 60420-670 Fortaleza - CE.",inep,"RUA IRMA BAZET, 193 MONTESE. 60420-670 Fortaleza - CE.",inep,-38.55455,-3.762386,2018,92,1
24058815,2408102,ESC MUL CHICO SANTEIRO,1,1,0,NA,"RUA DA CRUZ, NORDESTE. 59042-150 Natal - RN.","RUA DA CRUZ, NORDESTE. 59042-150 Natal - RN.",inep,"RUA DA CRUZ, NORDESTE. 59042-150 Natal - RN.",inep,-35.2327942,-5.8205669,2018,63,1
24058947,2408102,ESC MUL PROF FCO DE ASSIS VARELA CAVALCANTI,0,1,0,NA,"RUA DA LAGOA SECA, - GUARAPES. 59074-750 Natal - RN.","RUA DA LAGOA SECA, - GUARAPES. 59074-750 Natal - RN.",inep,"RUA DA LAGOA SECA, - GUARAPES. 59074-750 Natal - RN.",inep,-35.2748736024168,-5.84140777676687,2018,43,1
24077330,2408102,CMEI PROFA DARILENE BRANDAO MARTINS,1,0,0,NA,"AGOSTINHO LEITAO, 322 ALECRIM. 59040-090 Natal - RN.","AGOSTINHO LEITAO, 322 ALECRIM. 59040-090 Natal - RN.",inep,"AGOSTINHO LEITAO, 322 ALECRIM. 59040-090 Natal - RN.",inep,-35.2328043,-5.8206746,2018,23,1
24334316,2408102,EE DO GUARAPES ENS MEDIO,0,0,1,NA,"RUA DA LAGOA SECA, 0 GUARAPES. 59074-750 Natal - RN.","RUA DA LAGOA SECA, 0 GUARAPES. 59074-750 Natal - RN.",inep,"RUA DA LAGOA SECA, 0 GUARAPES. 59074-750 Natal - RN.",inep,-35.27481,-5.841441,2018,17,1
26117916,2611606,CENTRO DE EDUCACAO DE JOVENS E ADULTOS POETA JOAQUIM CARDOZO,0,1,1,NA,"AVENIDA DOUTOR JOSE RUFINO, 3071 TEJIPIO. 50930-000 Recife - PE.","AVENIDA DOUTOR JOSE RUFINO, 3071 TEJIPIO. 50930-000 Recife - PE.",inep,"AVENIDA DOUTOR JOSE RUFINO, 3071 TEJIPIO. 50930-000 Recife - PE.",inep,-34.94991321,-8.09198641,2018,39,1
26123126,2611606,ESCOLA MUNICIPAL VILA SAO MIGUEL,1,1,0,NA,"RUBIACEA, 147 AFOGADOS. 50770-790 Recife - PE.","RUBIACEA, 147 AFOGADOS. 50770-790 Recife - PE.",inep,"RUBIACEA, 147 AFOGADOS. 50770-790 Recife - PE.",inep,-34.9210569,-8.04964,2018,49,1
26123479,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALBERTO TORRES,0,0,1,NA,"AVENIDA DOUTOR JOSE RUFINO, 2993 TEJIPIO. 50930-000 Recife - PE.","AVENIDA DOUTOR JOSE RUFINO, 2993 TEJIPIO. 50930-000 Recife - PE.",inep,"AVENIDA DOUTOR JOSE RUFINO, 2993 TEJIPIO. 50930-000 Recife - PE.",inep,-34.94990576,-8.09192581,2018,60,1
26125358,2611606,ESCOLA MONTE VERDE,0,1,1,NA,"RUA MARIA LIMA DA SILVA, SN JARDIM MONTE VERDE. COHAB. 51335-290 Recife - PE.","RUA MARIA LIMA DA SILVA, SN JARDIM MONTE VERDE. COHAB. 51335-290 Recife - PE.",inep,"RUA MARIA LIMA DA SILVA, SN JARDIM MONTE VERDE. COHAB. 51335-290 Recife - PE.",inep,-34.9599931,-8.1199915,2018,42,1
26126630,2611606,ESCOLA MUNICIPAL SAO CRISTOVAO,0,1,0,NA,"CASSITERITA, 395 BREJO DA GUABIRABA. 52291-140 Recife - PE.","CASSITERITA, 395 BREJO DA GUABIRABA. 52291-140 Recife - PE.",inep,"CASSITERITA, 395 BREJO DA GUABIRABA. 52291-140 Recife - PE.",inep,-34.9352766,-7.9932895,2018,54,1
26153475,2611606,ESCOLA MUNICIPAL VILA SANTA LUZIA,1,1,0,NA,"ELIZEU CAVALCANTI, 52 CORDEIRO. 50711-180 Recife - PE.","ELIZEU CAVALCANTI, 52 CORDEIRO. 50711-180 Recife - PE.",inep,"ELIZEU CAVALCANTI, 52 CORDEIRO. 50711-180 Recife - PE.",inep,-34.9210116666667,-8.04955666666667,2018,50,1
26170663,2611606,ESCOLA MUNICIPAL JARDIM MONTE VERDE,1,1,0,NA,"CHAPADA DO ARARIPE, 39 MONT VERDE. COHAB. 51335-000 Recife - PE.","CHAPADA DO ARARIPE, 39 MONT VERDE. COHAB. 51335-000 Recife - PE.",inep,"CHAPADA DO ARARIPE, 39 MONT VERDE. COHAB. 51335-000 Recife - PE.",inep,-34.9599931,-8.1199915,2018,30,1
26171740,2611606,ESCOLA MUNICIPAL DA GUABIRABA,1,1,0,NA,"CASSITERITA, 395 BREJO DA GUABIRABA. 52291-140 Recife - PE.","CASSITERITA, 395 BREJO DA GUABIRABA. 52291-140 Recife - PE.",inep,"CASSITERITA, 395 BREJO DA GUABIRABA. 52291-140 Recife - PE.",inep,-34.9352522,-7.99341,2018,57,1
27036685,2704302,ESCOLA ESTADUAL PROFESSOR ROSALVO LOBO,0,1,1,NA,"AVENIDA CASTELO BRANCO, SN CJ CASTELO BRANCO. JATIUCA. 57010-000 Maceió - AL.","AVENIDA CASTELO BRANCO, SN CJ CASTELO BRANCO. JATIUCA. 57010-000 Maceió - AL.",inep,"AVENIDA CASTELO BRANCO, SN CJ CASTELO BRANCO. JATIUCA. 57010-000 Maceió - AL.",inep,-35.7558716,-9.6710171,2018,86,2
27036707,2704302,ESCOLA ESTADUAL PROF EDUARDO ALMEIDA DA SILVA,0,1,1,NA,"RUA SAO PEDRO, SN 1ª GERE. GARCA TORTA. 57010-000 Maceió - AL.","RUA SAO PEDRO, SN 1ª GERE. GARCA TORTA. 57010-000 Maceió - AL.",inep,"RUA SAO PEDRO, SN 1ª GERE. GARCA TORTA. 57010-000 Maceió - AL.",inep,-35.7558716,-9.6710171,2018,44,2
27038572,2704302,ESCOLA ESTADUAL PROF ANISIO TEIXEIRA,0,1,0,NA,"RUA EDGAR DE GOES MONTEIRO, SN 01ªCRE. PRADO. 57010-140 Maceió - AL.","RUA EDGAR DE GOES MONTEIRO, SN 01ªCRE. PRADO. 57010-140 Maceió - AL.",inep,"RUA EDGAR DE GOES MONTEIRO, SN 01ªCRE. PRADO. 57010-140 Maceió - AL.",inep,-35.74972,-9.6718,2018,42,1
27215873,2704302,ESCOLA MUNICIPAL LINDOLFO COLLOR,0,1,0,NA,"AV GOVTEOBALDO BARBOSA, SN CONJ JOAQUIM LEAO. VERGEL DO LAGO. 57014-510 Maceió - AL.","AV GOVTEOBALDO BARBOSA, SN CONJ JOAQUIM LEAO. VERGEL DO LAGO. 57014-510 Maceió - AL.",inep,"AV GOVTEOBALDO BARBOSA, SN CONJ JOAQUIM LEAO. VERGEL DO LAGO. 57014-510 Maceió - AL.",inep,-35.76141714,-9.66087743,2018,36,1
27222462,2704302,CRECHE LINDOLFO COLLOR,1,0,0,NA,"CONJ JOAQUIM LEAO, SN DISQUE ESTRADA. 57014-510 Maceió - AL.","CONJ JOAQUIM LEAO, SN DISQUE ESTRADA. 57014-510 Maceió - AL.",inep,"CONJ JOAQUIM LEAO, SN DISQUE ESTRADA. 57014-510 Maceió - AL.",inep,-35.7613379,-9.6609457,2018,25,1
27226743,2704302,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SAO SEBASTIAO,1,0,0,NA,"RUA EDGAR DE GOES MONTEIRO, 817 PRADO. 57010-140 Maceió - AL.","RUA EDGAR DE GOES MONTEIRO, 817 PRADO. 57010-140 Maceió - AL.",inep,"RUA EDGAR DE GOES MONTEIRO, 817 PRADO. 57010-140 Maceió - AL.",inep,-35.7497895,-9.6718885,2018,21,1
27230040,2704302,ESCOLA ESTADUAL PROF<aa> MARIA LUCIA LINS DE FREITAS,0,1,0,NA,"RUA 26 GRACILLIANO RAMOS, SN 14ªCE. CIDADE UNIVERSITARIA. 57010-000 Maceió - AL.","RUA 26 GRACILLIANO RAMOS, SN 14ªCE. CIDADE UNIVERSITARIA. 57010-000 Maceió - AL.",inep,"RUA 26 GRACILLIANO RAMOS, SN 14ªCE. CIDADE UNIVERSITARIA. 57010-000 Maceió - AL.",inep,-35.7558716,-9.6710171,2018,49,2
